commit,gpu,driver,nvcc,torch,ncu,clock_mhz,impl,stage,dtype,B,H,N,D,causal,ms_median,ms_p10,ms_p90,tflops,gbps,notes
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,2,8,2048,128,0,19.8717,19.8567,19.8840,1.729,57.4,oracle_not_speed_baseline;run=2026-09-03T06:51:26Z;clock_lock=585;iters=100;max_err=4.219e-07 torch_same_dtype_err=3.636e-07 tol=1.727e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,2,8,2048,128,0,17.8315,17.8176,17.8443,1.927,64.0,run=2026-09-03T06:51:26Z;clock_lock=585;iters=100;max_err=4.762e-07 torch_same_dtype_err=3.636e-07 tol=1.727e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,1,8,128,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,1,8,128,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,1,8,128,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,1,8,128,64,0,0.1986,0.1972,0.1989,0.169,15.8,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=4.397e-07 torch_same_dtype_err=3.979e-07 tol=1.796e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,1,8,128,64,0,0.0738,0.0737,0.0745,0.455,14.3,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=5.096e-07 torch_same_dtype_err=3.979e-07 tol=1.796e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,1,8,128,64,0,0.1208,0.1198,0.1210,0.278,26.0,oracle_not_speed_baseline;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=4.397e-07 torch_same_dtype_err=3.979e-07 tol=1.796e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,1,8,128,64,0,0.0879,0.0868,0.0881,0.382,35.8,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=4.099e-07 torch_same_dtype_err=3.979e-07 tol=1.796e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,1,8,128,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,1,8,128,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,1,8,128,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,1,8,128,64,1,0.1987,0.1983,0.1999,0.169,15.8,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=5.474e-07 torch_same_dtype_err=5.362e-07 tol=2.072e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,1,8,128,64,1,0.0747,0.0738,0.0756,0.449,14.1,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=5.174e-07 torch_same_dtype_err=5.362e-07 tol=2.072e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,1,8,128,64,1,0.1536,0.1533,0.1547,0.218,20.5,oracle_not_speed_baseline;flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=5.958e-07 torch_same_dtype_err=5.362e-07 tol=2.072e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,1,8,128,64,1,0.1055,0.1046,0.1064,0.318,29.8,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=5.204e-07 torch_same_dtype_err=5.362e-07 tol=2.072e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,8,32,128,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,8,32,128,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,8,32,128,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,8,32,128,64,0,4.3791,4.3779,4.3807,0.245,23.0,run=2026-09-03T06:54:17Z;clock_lock=585;iters=114;max_err=5.865e-07 torch_same_dtype_err=4.026e-07 tol=1.805e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,8,32,128,64,0,0.8356,0.8274,0.8396,1.285,40.3,run=2026-09-03T06:54:17Z;clock_lock=585;iters=593;max_err=4.077e-07 torch_same_dtype_err=4.026e-07 tol=1.805e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,8,32,128,64,0,1.1878,1.1857,1.1901,0.904,84.7,oracle_not_speed_baseline;run=2026-09-03T06:54:17Z;clock_lock=585;iters=416;max_err=5.865e-07 torch_same_dtype_err=4.026e-07 tol=1.805e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,8,32,128,64,0,0.8242,0.8221,0.8266,1.303,122.1,run=2026-09-03T06:54:17Z;clock_lock=585;iters=597;max_err=5.865e-07 torch_same_dtype_err=4.026e-07 tol=1.805e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,8,32,128,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,8,32,128,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,8,32,128,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,8,32,128,64,1,3.6495,3.5964,3.6524,0.294,27.6,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=137;max_err=6.650e-07 torch_same_dtype_err=5.311e-07 tol=2.062e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,8,32,128,64,1,0.6345,0.6267,0.6425,1.692,53.1,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=771;max_err=6.041e-07 torch_same_dtype_err=5.311e-07 tol=2.062e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,8,32,128,64,1,1.3599,1.3578,1.3624,0.790,74.0,oracle_not_speed_baseline;flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=360;max_err=7.592e-07 torch_same_dtype_err=5.311e-07 tol=2.062e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,8,32,128,64,1,1.1143,1.1121,1.1170,0.964,90.3,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=440;max_err=6.054e-07 torch_same_dtype_err=5.311e-07 tol=2.062e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,1,8,128,128,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,1,8,128,128,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,1,8,128,128,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,1,8,128,128,0,0.3302,0.3281,0.3319,0.203,12.7,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=6.100e-07 torch_same_dtype_err=6.326e-07 tol=2.265e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,1,8,128,128,0,0.0700,0.0696,0.0709,0.959,30.0,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=6.022e-07 torch_same_dtype_err=6.326e-07 tol=2.265e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,1,8,128,128,0,0.1389,0.1378,0.1393,0.483,30.2,oracle_not_speed_baseline;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=5.407e-07 torch_same_dtype_err=6.326e-07 tol=2.265e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,1,8,128,128,0,0.1042,0.1031,0.1044,0.644,40.2,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=6.100e-07 torch_same_dtype_err=6.326e-07 tol=2.265e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,1,8,128,128,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,1,8,128,128,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,1,8,128,128,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,1,8,128,128,1,0.3318,0.3295,0.3340,0.202,12.6,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=8.202e-07 torch_same_dtype_err=4.112e-07 tol=1.822e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,1,8,128,128,1,0.0700,0.0696,0.0710,0.958,30.0,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=8.435e-07 torch_same_dtype_err=4.112e-07 tol=1.822e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,1,8,128,128,1,0.1727,0.1720,0.1738,0.389,24.3,oracle_not_speed_baseline;flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=7.901e-07 torch_same_dtype_err=4.112e-07 tol=1.822e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,1,8,128,128,1,0.1221,0.1212,0.1228,0.549,34.3,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=8.202e-07 torch_same_dtype_err=4.112e-07 tol=1.822e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,8,32,128,128,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,8,32,128,128,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,8,32,128,128,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,8,32,128,128,0,7.9724,7.9708,7.9739,0.269,16.8,run=2026-09-03T06:54:17Z;clock_lock=585;iters=100;max_err=1.260e-06 torch_same_dtype_err=4.554e-07 tol=1.911e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,8,32,128,128,0,1.3944,1.3927,1.3951,1.540,48.2,run=2026-09-03T06:54:17Z;clock_lock=585;iters=349;max_err=1.092e-06 torch_same_dtype_err=4.554e-07 tol=1.911e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,8,32,128,128,0,1.7002,1.6979,1.7029,1.263,78.9,oracle_not_speed_baseline;run=2026-09-03T06:54:17Z;clock_lock=585;iters=289;max_err=7.396e-07 torch_same_dtype_err=4.554e-07 tol=1.911e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,8,32,128,128,0,1.1962,1.1944,1.1982,1.795,112.2,run=2026-09-03T06:54:17Z;clock_lock=585;iters=412;max_err=1.200e-06 torch_same_dtype_err=4.554e-07 tol=1.911e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,8,32,128,128,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,8,32,128,128,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,8,32,128,128,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,8,32,128,128,1,6.5103,6.3982,6.5132,0.330,20.6,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=100;max_err=7.379e-07 torch_same_dtype_err=4.314e-07 tol=1.863e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,8,32,128,128,1,1.1615,1.1555,1.1694,1.849,57.9,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=423;max_err=6.348e-07 torch_same_dtype_err=4.314e-07 tol=1.863e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,8,32,128,128,1,1.8738,1.8712,1.8762,1.146,71.6,oracle_not_speed_baseline;flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=265;max_err=7.211e-07 torch_same_dtype_err=4.314e-07 tol=1.863e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,8,32,128,128,1,1.4879,1.4853,1.4905,1.443,90.2,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=332;max_err=7.583e-07 torch_same_dtype_err=4.314e-07 tol=1.863e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,1,8,256,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,1,8,256,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,1,8,256,64,0,,,,,,run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,1,8,256,64,0,0.5811,0.5800,0.5816,0.231,18.0,run=2026-09-03T06:54:17Z;clock_lock=585;iters=843;max_err=4.170e-07 torch_same_dtype_err=3.512e-07 tol=1.702e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,1,8,256,64,0,0.1516,0.1514,0.1529,0.885,13.9,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=3.512e-07 torch_same_dtype_err=3.512e-07 tol=1.702e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_math_fp32,0,fp32,1,8,256,64,0,0.2147,0.2133,0.2152,0.625,48.8,oracle_not_speed_baseline;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=6.256e-07 torch_same_dtype_err=3.512e-07 tol=1.702e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,torch_unfused,0,fp32,1,8,256,64,0,0.1584,0.1577,0.1597,0.847,66.2,run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=4.468e-07 torch_same_dtype_err=3.512e-07 tol=1.702e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_flash,0,fp32,1,8,256,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,sdpa_cudnn,0,fp32,1,8,256,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:Memory efficient kernel not used because: (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/sdp_utils.cpp:986.) | Memory Efficient attention has been runtime disabled. (Triggere
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,,flash_attn,0,fp32,1,8,256,64,1,,,,,,flops=full;run=2026-09-03T06:54:17Z;backend_refused:not importable: No module named 'flash_attn'
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,tiled,2,fp32,1,8,256,64,1,0.5204,0.5202,0.5217,0.258,20.1,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=937;max_err=1.038e-06 torch_same_dtype_err=1.038e-06 tol=3.076e-06 cap=1e-04
3add37c,Tesla T4,580.82.07,12.8.93,2.11.0+cu128,2025.1.1.0,585,sdpa_efficient,0,fp32,1,8,256,64,1,0.1529,0.1519,0.1537,0.878,13.8,flops=full;run=2026-09-03T06:54:17Z;clock_lock=585;iters=1000;max_err=1.277e-06 torch_same_dtype_err=1.038e-06 tol=3.076e-06 cap=1e-04
